temps,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,x33,y33,x34,y34,x35,y35,x36,y36,x37,y37,x38,y38,x39,y39,x40,y40,x41,y41,x42,y42,x43,y43,x44,y44,x45,y45,x46,y46,x47,y47,x48,y48,x49,y49,x50,y50,x51,y51,x52,y52,x53,y53,x54,y54,x55,y55,x56,y56,x57,y57,x58,y58,x59,y59,x60,y60,x61,y61,x62,y62,x63,y63,x64,y64,x65,y65,x66,y66,x67,y67,x68,y68,x69,y69,x70,y70,x71,y71,x72,y72,x73,y73,x74,y74,x75,y75,x76,y76,x77,y77,x78,y78,x79,y79,x80,y80,x81,y81,x82,y82,x83,y83,x84,y84,x85,y85,x86,y86,x87,y87,x88,y88,x89,y89,x90,y90,x91,y91,x92,y92,x93,y93,x94,y94,x95,y95,x96,y96,x97,y97,x98,y98,x99,y99
3.72,6.34458,54.3309,10.0799,68.9022,35.1337,0,99.2512,0,79.4215,0,47.8287,57.8304,16.1003,56.9697,32.9857,2.51272,2.36354,71.2249,36.7515,67.7863,22.3841,0,40.4859,14.4809,93.5808,0,39.4772,64.245,23.3151,59.3131,7.77798,36.0794,24.0149,24.4641,25.6676,12.2836,66.0506,41.597,6.77167,37.1365,72.8636,72.5935,57.8592,10.0212,6.21918,14.3551,94.9848,7.43938,9.01593,75.7023,38.2439,22.1694,76.1851,0,20.7092,50.8324,14.6765,24.2459,33.2436,17.3704,59.8818,10.152,41.6375,0,57.0028,57.5411,15.696,0,39.6888,71.6368,58.8595,10.2284,87.6878,0,56.6309,55.706,13.0796,51.0917,22.2217,31.3812,37.2516,72.2889,49.3935,69.9983,45.72,52.5602,94.1411,63.6348,29.0065,0,25.5351,74.908,82.8557,12.0868,90.9844,53.3026,65.1399,10.4637,21.2636,0,30.4235,19.7071,51.8828,64.9919,8.67331,0,26.4385,77.9666,95.0518,74.7958,84.1004,33.1463,72.3328,64.2476,71.151,60.8133,52.4864,68.4181,91.4261,60.2196,21.0042,24.906,69.281,0,6.87628,30.2606,40.3634,0,41.7447,48.6778,29.4147,17.1592,13.9939,32.8581,17.9142,21.2092,67.3047,78.5163,58.3095,43.9287,63.9089,77.9767,67.2965,58.2032,89.177,65.7991,65.8421,35.9231,69.4118,31.0617,58.0577,42.5495,60.0957,-0.085679,2.90615,18.3851,48.8587,55.3614,67.5899,17.4187,58.4253,0,94.5035,34.1538,25.7878,58.7715,77.0123,79.3009,17.862,79.4374,57.7296,67.0324,57.7316,60.6868,29.2168,46.3016,42.7764,15.2295,85.2848,57.5595,40.7994,47.1114,93.8572,0,7.58527,4.70921,28.4699,0,49.0591,1.32848,35.5123,4.06562,45.0758,9.50125,86.541,25.9378,45.3229,72.5524,29.2393,0
3.73,6.34458,53.964,10.0799,68.5353,35.1337,0,99.2512,0,79.4215,0,47.8287,57.4635,16.1003,56.6028,32.9857,2.14583,2.36354,70.858,36.7515,67.4194,22.3841,0,40.4859,14.114,93.5808,0,39.4772,63.8781,23.3151,58.9462,7.77798,35.7125,24.0149,24.0972,25.6676,11.9167,66.0506,41.2301,6.77167,36.7696,72.8636,72.2266,57.8592,9.65428,6.21918,13.9882,94.9848,7.07249,9.01593,75.3354,38.2439,21.8025,76.1851,0,20.7092,50.4655,14.6765,23.879,33.2436,17.0035,59.8818,9.78515,41.6375,0,57.0028,57.1742,15.696,0,39.6888,71.2699,58.8595,9.86155,87.6878,0,56.6309,55.3391,13.0796,50.7248,22.2217,31.0143,37.2516,71.922,49.3935,69.6314,45.72,52.1933,94.1411,63.2679,29.0065,0,25.5351,74.5411,82.8557,11.7199,90.9844,52.9357,65.1399,10.0968,21.2636,0,30.4235,19.3402,51.8828,64.625,8.67331,0,26.4385,77.5997,95.0518,74.4289,84.1004,32.7794,72.3328,63.8807,71.151,60.4464,52.4864,68.0512,91.4261,59.8527,21.0042,24.5391,69.281,0,6.87628,29.8937,40.3634,0,41.7447,48.3109,29.4147,16.7923,13.9939,32.4912,17.9142,20.8424,67.3047,78.1494,58.3095,43.5619,63.9089,77.6098,67.2965,57.8364,89.177,65.4322,65.8421,35.5562,69.4118,30.6948,58.0577,42.1826,60.0957,0,2.90615,18.0183,48.8587,54.9945,67.5899,17.0518,58.4253,0,94.5035,33.7869,25.7878,58.4046,77.0123,78.934,17.862,79.0705,57.7296,66.6655,57.7316,60.3199,29.2168,45.9347,42.7764,14.8627,85.2848,57.1926,40.7994,46.7445,93.8572,0,7.58527,4.34232,28.4699,0,49.0591,0.961587,35.5123,3.69873,45.0758,9.13436,86.541,25.5709,45.3229,72.1856,29.2393,0
3.74,6.34458,53.5961,10.0799,68.1674,35.1337,0,99.2512,0,79.4215,0,47.8287,57.0957,16.1003,56.2349,32.9857,1.77795,2.36354,70.4901,36.7515,67.0516,22.3841,0,40.4859,13.7461,93.5808,0,39.4772,63.5102,23.3151,58.5783,7.77798,35.3447,24.0149,23.7293,25.6676,11.5488,66.0506,40.8622,6.77167,36.4018,72.8636,71.8587,57.8592,9.28641,6.21918,13.6204,94.9848,6.70461,9.01593,74.9675,38.2439,21.4346,76.1851,0,20.7092,50.0976,14.6765,23.5112,33.2436,16.6356,59.8818,9.41727,41.6375,0,57.0028,56.8063,15.696,0,39.6888,70.9021,58.8595,9.49367,87.6878,0,56.6309,54.9712,13.0796,50.3569,22.2217,30.6464,37.2516,71.5541,49.3935,69.2635,45.72,51.8254,94.1411,62.9,29.0065,0,25.5351,74.1732,82.8557,11.352,90.9844,52.5679,65.1399,9.72889,21.2636,0,30.4235,18.9723,51.8828,64.2571,8.67331,0,26.4385,77.2319,95.0518,74.061,84.1004,32.4115,72.3328,63.5128,71.151,60.0785,52.4864,67.6833,91.4261,59.4849,21.0042,24.1712,69.281,0,6.87628,29.5259,40.3634,0,41.7447,47.9431,29.4147,16.4245,13.9939,32.1233,17.9142,20.4745,67.3047,77.7815,58.3095,43.194,63.9089,77.2419,67.2965,57.4685,89.177,65.0644,65.8421,35.1883,69.4118,30.3269,58.0577,41.8147,60.0957,0,2.90615,17.6504,48.8587,54.6266,67.5899,16.6839,58.4253,0,94.5035,33.419,25.7878,58.0367,77.0123,78.5661,17.862,78.7026,57.7296,66.2976,57.7316,59.9521,29.2168,45.5668,42.7764,14.4948,85.2848,56.8247,40.7994,46.3767,93.8572,0,7.58527,3.97444,28.4699,0,49.0591,0.593712,35.5123,3.33085,45.0758,8.76648,86.541,25.203,45.3229,71.8177,29.2393,0
3.75,6.34458,53.2273,10.0799,67.7985,35.1337,0,99.2512,0,79.4215,0,47.8287,56.7268,16.1003,55.8661,32.9857,1.4091,2.36354,70.1213,36.7515,66.6827,22.3841,0,40.4859,13.3773,93.5808,0,39.4772,63.1413,23.3151,58.2095,7.77798,34.9758,24.0149,23.3605,25.6676,11.18,66.0506,40.4933,6.77167,36.0329,72.8636,71.4899,57.8592,8.91755,6.21918,13.2515,94.9848,6.33576,9.01593,74.5986,38.2439,21.0658,76.1851,0,20.7092,49.7288,14.6765,23.1423,33.2436,16.2668,59.8818,9.04842,41.6375,0,57.0028,56.4375,15.696,0,39.6888,70.5332,58.8595,9.12482,87.6878,0,56.6309,54.6024,13.0796,49.9881,22.2217,30.2776,37.2516,71.1853,49.3935,68.8946,45.72,51.4566,94.1411,62.5312,29.0065,0,25.5351,73.8044,82.8557,10.9831,90.9844,52.199,65.1399,9.36003,21.2636,0,30.4235,18.6034,51.8828,63.8883,8.67331,0,26.4385,76.863,95.0518,73.6922,84.1004,32.0426,72.3328,63.144,71.151,59.7097,52.4864,67.3145,91.4261,59.116,21.0042,23.8023,69.281,0,6.87628,29.157,40.3634,0,41.7447,47.5742,29.4147,16.0556,13.9939,31.7544,17.9142,20.1056,67.3047,77.4127,58.3095,42.8251,63.9089,76.873,67.2965,57.0996,89.177,64.6955,65.8421,34.8194,69.4118,29.9581,58.0577,41.4459,60.0957,0,2.90615,17.2815,48.8587,54.2577,67.5899,16.3151,58.4253,0,94.5035,33.0501,25.7878,57.6679,77.0123,78.1972,17.862,78.3338,57.7296,65.9287,57.7316,59.5832,29.2168,45.198,42.7764,14.1259,85.2848,56.4559,40.7994,46.0078,93.8572,0,7.58527,3.60559,28.4699,0,49.0591,0.224856,35.5123,2.962,45.0758,8.39763,86.541,24.8342,45.3229,71.4488,29.2393,0
3.76,6.34458,52.8575,10.0799,67.4287,35.1337,0,99.2512,0,79.4215,0,47.8287,56.357,16.1003,55.4962,32.9857,1.03926,2.36354,69.7514,36.7515,66.3129,22.3841,0,40.4859,13.0074,93.5808,0,39.4772,62.7715,23.3151,57.8397,7.77798,34.606,24.0149,22.9907,25.6676,10.8101,66.0506,40.1235,6.77167,35.6631,72.8636,71.12,57.8592,8.54771,6.21918,12.8817,94.9848,5.96592,9.01593,74.2288,38.2439,20.696,76.1851,0,20.7092,49.3589,14.6765,22.7725,33.2436,15.8969,59.8818,8.67858,41.6375,0,57.0028,56.0676,15.696,0,39.6888,70.1634,58.8595,8.75498,87.6878,0,56.6309,54.2326,13.0796,49.6182,22.2217,29.9077,37.2516,70.8155,49.3935,68.5248,45.72,51.0867,94.1411,62.1613,29.0065,0,25.5351,73.4345,82.8557,10.6133,90.9844,51.8292,65.1399,8.99019,21.2636,0,30.4235,18.2336,51.8828,63.5184,8.67331,0,26.4385,76.4932,95.0518,73.3223,84.1004,31.6728,72.3328,62.7741,71.151,59.3398,52.4864,66.9447,91.4261,58.7462,21.0042,23.4325,69.281,0,6.87628,28.7872,40.3634,0,41.7447,47.2044,29.4147,15.6858,13.9939,31.3846,17.9142,19.7358,67.3047,77.0428,58.3095,42.4553,63.9089,76.5032,67.2965,56.7298,89.177,64.3257,65.8421,34.4496,69.4118,29.5882,58.0577,41.076,60.0957,0,2.90615,16.9117,48.8587,53.8879,67.5899,15.9452,58.4253,0,94.5035,32.6803,25.7878,57.298,77.0123,77.8274,17.862,77.9639,57.7296,65.5589,57.7316,59.2134,29.2168,44.8281,42.7764,13.7561,85.2848,56.086,40.7994,45.638,93.8572,0,7.58527,3.23575,28.4699,0,49.0591,-0.144981,35.5123,2.59216,45.0758,8.02779,86.541,24.4644,45.3229,71.079,29.2393,0
3.77,6.34458,52.4866,10.0799,67.0579,35.1337,0,99.2512,0,79.4215,0,47.8287,55.9861,16.1003,55.1254,32.9857,0.668442,2.36354,69.3806,36.7515,65.942,22.3841,0,40.4859,12.6366,93.5808,0,39.4772,62.4007,23.3151,57.4688,7.77798,34.2351,24.0149,22.6198,25.6676,10.4393,66.0506,39.7527,6.77167,35.2923,72.8636,70.7492,57.8592,8.1769,6.21918,12.5109,94.9848,5.5951,9.01593,73.858,38.2439,20.3251,76.1851,0,20.7092,48.9881,14.6765,22.4016,33.2436,15.5261,59.8818,8.30776,41.6375,0,57.0028,55.6968,15.696,0,39.6888,69.7926,58.8595,8.38416,87.6878,0,56.6309,53.8617,13.0796,49.2474,22.2217,29.5369,37.2516,70.4446,49.3935,68.154,45.72,50.7159,94.1411,61.7905,29.0065,0,25.5351,73.0637,82.8557,10.2425,90.9844,51.4584,65.1399,8.61938,21.2636,0,30.4235,17.8628,51.8828,63.1476,8.67331,0,26.4385,76.1224,95.0518,72.9515,84.1004,31.302,72.3328,62.4033,71.151,58.969,52.4864,66.5738,91.4261,58.3753,21.0042,23.0617,69.281,0,6.87628,28.4164,40.3634,0,41.7447,46.8335,29.4147,15.315,13.9939,31.0138,17.9142,19.365,67.3047,76.672,58.3095,42.0845,63.9089,76.1324,67.2965,56.359,89.177,63.9548,65.8421,34.0788,69.4118,29.2174,58.0577,40.7052,60.0957,0,2.90615,16.5409,48.8587,53.5171,67.5899,15.5744,58.4253,0,94.5035,32.3095,25.7878,56.9272,77.0123,77.4566,17.862,77.5931,57.7296,65.1881,57.7316,58.8426,29.2168,44.4573,42.7764,13.3853,85.2848,55.7152,40.7994,45.2672,93.8572,0,7.58527,2.86493,28.4699,0,49.0591,0,35.5123,2.22134,45.0758,7.65697,86.541,24.0935,45.3229,70.7082,29.2393,0
3.78,6.34458,52.1148,10.0799,66.6861,35.1337,0,99.2512,0,79.4215,0,47.8287,55.6143,16.1003,54.7536,32.9857,0.296643,2.36354,69.0088,36.7515,65.5702,22.3841,0,40.4859,12.2648,93.5808,0,39.4772,62.0289,23.3151,57.097,7.77798,33.8633,24.0149,22.248,25.6676,10.0675,66.0506,39.3809,6.77167,34.9205,72.8636,70.3774,57.8592,7.8051,6.21918,12.1391,94.9848,5.2233,9.01593,73.4862,38.2439,19.9533,76.1851,0,20.7092,48.6163,14.6765,22.0298,33.2436,15.1543,59.8818,7.93596,41.6375,0,57.0028,55.325,15.696,0,39.6888,69.4208,58.8595,8.01236,87.6878,0,56.6309,53.4899,13.0796,48.8756,22.2217,29.1651,37.2516,70.0728,49.3935,67.7822,45.72,50.3441,94.1411,61.4187,29.0065,0,25.5351,72.6919,82.8557,9.87068,90.9844,51.0866,65.1399,8.24758,21.2636,0,30.4235,17.491,51.8828,62.7758,8.67331,0,26.4385,75.7506,95.0518,72.5797,84.1004,30.9302,72.3328,62.0315,71.151,58.5972,52.4864,66.202,91.4261,58.0035,21.0042,22.6899,69.281,0,6.87628,28.0446,40.3634,0,41.7447,46.4617,29.4147,14.9432,13.9939,30.642,17.9142,18.9932,67.3047,76.3002,58.3095,41.7127,63.9089,75.7606,67.2965,55.9872,89.177,63.583,65.8421,33.707,69.4118,28.8456,58.0577,40.3334,60.0957,0,2.90615,16.1691,48.8587,53.1453,67.5899,15.2026,58.4253,0,94.5035,31.9377,25.7878,56.5554,77.0123,77.0848,17.862,77.2213,57.7296,64.8163,57.7316,58.4708,29.2168,44.0855,42.7764,13.0135,85.2848,55.3434,40.7994,44.8954,93.8572,0,7.58527,2.49313,28.4699,0,49.0591,0,35.5123,1.84954,45.0758,7.28517,86.541,23.7217,45.3229,70.3364,29.2393,0
3.79,6.34458,51.7421,10.0799,66.3133,35.1337,0,99.2512,0,79.4215,0,47.8287,55.2416,16.1003,54.3808,32.9857,-0.0761366,2.36354,68.636,36.7515,65.1975,22.3841,0,40.4859,11.892,93.5808,0,39.4772,61.6561,23.3151,56.7243,7.77798,33.4906,24.0149,21.8753,25.6676,9.69473,66.0506,39.0081,6.77167,34.5477,72.8636,70.0046,57.8592,7.43232,6.21918,11.7663,94.9848,4.85052,9.01593,73.1134,38.2439,19.5806,76.1851,0,20.7092,48.2435,14.6765,21.6571,33.2436,14.7815,59.8818,7.56318,41.6375,0,57.0028,54.9522,15.696,0,39.6888,69.048,58.8595,7.63958,87.6878,0,56.6309,53.1172,13.0796,48.5028,22.2217,28.7923,37.2516,69.7001,49.3935,67.4094,45.72,49.9713,94.1411,61.0459,29.0065,0,25.5351,72.3191,82.8557,9.4979,90.9844,50.7138,65.1399,7.8748,21.2636,0,30.4235,17.1182,51.8828,62.403,8.67331,0,26.4385,75.3778,95.0518,72.2069,84.1004,30.5574,72.3328,61.6587,71.151,58.2244,52.4864,65.8293,91.4261,57.6308,21.0042,22.3171,69.281,0,6.87628,27.6718,40.3634,0,41.7447,46.089,29.4147,14.5704,13.9939,30.2692,17.9142,18.6204,67.3047,75.9274,58.3095,41.3399,63.9089,75.3878,67.2965,55.6144,89.177,63.2103,65.8421,33.3342,69.4118,28.4728,58.0577,39.9606,60.0957,0,2.90615,15.7963,48.8587,52.7725,67.5899,14.8298,58.4253,0,94.5035,31.5649,25.7878,56.1826,77.0123,76.712,17.862,76.8485,57.7296,64.4435,57.7316,58.098,29.2168,43.7127,42.7764,12.6407,85.2848,54.9706,40.7994,44.5226,93.8572,0,7.58527,2.12035,28.4699,0,49.0591,0,35.5123,1.47676,45.0758,6.91239,86.541,23.349,45.3229,69.9636,29.2393,0
3.8,6.34458,51.3683,10.0799,65.9395,35.1337,0,99.2512,0,79.4215,0,47.8287,54.8678,16.1003,54.0071,32.9857,0,2.36354,68.2623,36.7515,64.8237,22.3841,0,40.4859,11.5183,93.5808,0,39.4772,61.2823,23.3151,56.3505,7.77798,33.1168,24.0149,21.5015,25.6676,9.32097,66.0506,38.6343,6.77167,34.1739,72.8636,69.6309,57.8592,7.05856,6.21918,11.3925,94.9848,4.47676,9.01593,72.7396,38.2439,19.2068,76.1851,0,20.7092,47.8698,14.6765,21.2833,33.2436,14.4078,59.8818,7.18942,41.6375,0,57.0028,54.5785,15.696,0,39.6888,68.6742,58.8595,7.26582,87.6878,0,56.6309,52.7434,13.0796,48.1291,22.2217,28.4186,37.2516,69.3263,49.3935,67.0356,45.72,49.5976,94.1411,60.6722,29.0065,0,25.5351,71.9454,82.8557,9.12413,90.9844,50.34,65.1399,7.50104,21.2636,0,30.4235,16.7444,51.8828,62.0293,8.67331,0,26.4385,75.004,95.0518,71.8332,84.1004,30.1836,72.3328,61.285,71.151,57.8507,52.4864,65.4555,91.4261,57.257,21.0042,21.9433,69.281,0,6.87628,27.298,40.3634,0,41.7447,45.7152,29.4147,14.1966,13.9939,29.8954,17.9142,18.2466,67.3047,75.5537,58.3095,40.9661,63.9089,75.014,67.2965,55.2406,89.177,62.8365,65.8421,32.9604,69.4118,28.0991,58.0577,39.5869,60.0957,0,2.90615,15.4225,48.8587,52.3987,67.5899,14.4561,58.4253,0,94.5035,31.1911,25.7878,55.8089,77.0123,76.3382,17.862,76.4748,57.7296,64.0697,57.7316,57.7242,29.2168,43.339,42.7764,12.2669,85.2848,54.5969,40.7994,44.1488,93.8572,0,7.58527,1.74659,28.4699,0,49.0591,0,35.5123,1.103,45.0758,6.53863,86.541,22.9752,45.3229,69.5898,29.2393,0
3.81,6.34458,50.9936,10.0799,65.5648,35.1337,0,99.2512,0,79.4215,0,47.8287,54.4931,16.1003,53.6323,32.9857,0,2.36354,67.8875,36.7515,64.449,22.3841,0,40.4859,11.1435,93.5808,0,39.4772,60.9076,23.3151,55.9758,7.77798,32.7421,24.0149,21.1268,25.6676,8.94622,66.0506,38.2596,6.77167,33.7992,72.8636,69.2561,57.8592,6.68381,6.21918,11.0178,94.9848,4.10202,9.01593,72.3649,38.2439,18.8321,76.1851,0,20.7092,47.495,14.6765,20.9086,33.2436,14.033,59.8818,6.81468,41.6375,0,57.0028,54.2037,15.696,0,39.6888,68.2995,58.8595,6.89108,87.6878,0,56.6309,52.3687,13.0796,47.7543,22.2217,28.0438,37.2516,68.9516,49.3935,66.6609,45.72,49.2228,94.1411,60.2974,29.0065,0,25.5351,71.5706,82.8557,8.74939,90.9844,49.9653,65.1399,7.12629,21.2636,0,30.4235,16.3697,51.8828,61.6545,8.67331,0,26.4385,74.6293,95.0518,71.4584,84.1004,29.8089,72.3328,60.9102,71.151,57.4759,52.4864,65.0808,91.4261,56.8823,21.0042,21.5686,69.281,0,6.87628,26.9233,40.3634,0,41.7447,45.3405,29.4147,13.8219,13.9939,29.5207,17.9142,17.8719,67.3047,75.1789,58.3095,40.5914,63.9089,74.6393,67.2965,54.8659,89.177,62.4618,65.8421,32.5857,69.4118,27.7243,58.0577,39.2121,60.0957,0,2.90615,15.0478,48.8587,52.024,67.5899,14.0813,58.4253,0,94.5035,30.8164,25.7878,55.4341,77.0123,75.9635,17.862,76.1,57.7296,63.695,57.7316,57.3495,29.2168,42.9642,42.7764,11.8922,85.2848,54.2221,40.7994,43.7741,93.8572,0,7.58527,1.37185,28.4699,0,49.0591,0,35.5123,0.728262,45.0758,6.16389,86.541,22.6005,45.3229,69.2151,29.2393,0
3.82,6.34458,50.6178,10.0799,65.1891,35.1337,0,99.2512,0,79.4215,0,47.8287,54.1173,16.1003,53.2566,32.9857,0,2.36354,67.5118,36.7515,64.0732,22.3841,0,40.4859,10.7678,93.5808,0,39.4772,60.5319,23.3151,55.6,7.77798,32.3663,24.0149,20.751,25.6676,8.5705,66.0506,37.8839,6.77167,33.4234,72.8636,68.8804,57.8592,6.30809,6.21918,10.6421,94.9848,3.7263,9.01593,71.9892,38.2439,18.4563,76.1851,0,20.7092,47.1193,14.6765,20.5328,33.2436,13.6573,59.8818,6.43896,41.6375,0,57.0028,53.828,15.696,0,39.6888,67.9238,58.8595,6.51536,87.6878,0,56.6309,51.9929,13.0796,47.3786,22.2217,27.6681,37.2516,68.5758,49.3935,66.2852,45.72,48.8471,94.1411,59.9217,29.0065,0,25.5351,71.1949,82.8557,8.37367,90.9844,49.5896,65.1399,6.75057,21.2636,0,30.4235,15.994,51.8828,61.2788,8.67331,0,26.4385,74.2536,95.0518,71.0827,84.1004,29.4332,72.3328,60.5345,71.151,57.1002,52.4864,64.705,91.4261,56.5065,21.0042,21.1929,69.281,0,6.87628,26.5476,40.3634,0,41.7447,44.9647,29.4147,13.4461,13.9939,29.145,17.9142,17.4962,67.3047,74.8032,58.3095,40.2157,63.9089,74.2636,67.2965,54.4902,89.177,62.086,65.8421,32.21,69.4118,27.3486,58.0577,38.8364,60.0957,0,2.90615,14.6721,48.8587,51.6483,67.5899,13.7056,58.4253,0,94.5035,30.4407,25.7878,55.0584,77.0123,75.5878,17.862,75.7243,57.7296,63.3193,57.7316,56.9738,29.2168,42.5885,42.7764,11.5165,85.2848,53.8464,40.7994,43.3983,93.8572,0,7.58527,0.996126,28.4699,0,49.0591,0,35.5123,0.352539,45.0758,5.78817,86.541,22.2247,45.3229,68.8394,29.2393,0
3.83,6.34458,50.2411,10.0799,64.8124,35.1337,0,99.2512,0,79.4215,0,47.8287,53.7406,16.1003,52.8799,32.9857,0,2.36354,67.1351,36.7515,63.6965,22.3841,0,40.4859,10.3911,93.5808,0,39.4772,60.1552,23.3151,55.2233,7.77798,31.9896,24.0149,20.3743,25.6676,8.1938,66.0506,37.5072,6.77167,33.0467,72.8636,68.5037,57.8592,5.93139,6.21918,10.2654,94.9848,3.34959,9.01593,71.6125,38.2439,18.0796,76.1851,0,20.7092,46.7426,14.6765,20.1561,33.2436,13.2806,59.8818,6.06225,41.6375,0,57.0028,53.4513,15.696,0,39.6888,67.547,58.8595,6.13865,87.6878,0,56.6309,51.6162,13.0796,47.0019,22.2217,27.2914,37.2516,68.1991,49.3935,65.9085,45.72,48.4704,94.1411,59.545,29.0065,0,25.5351,70.8182,82.8557,7.99697,90.9844,49.2128,65.1399,6.37387,21.2636,0,30.4235,15.6173,51.8828,60.9021,8.67331,0,26.4385,73.8768,95.0518,70.706,84.1004,29.0565,72.3328,60.1578,71.151,56.7235,52.4864,64.3283,91.4261,56.1298,21.0042,20.8162,69.281,0,6.87628,26.1708,40.3634,0,41.7447,44.588,29.4147,13.0694,13.9939,28.7683,17.9142,17.1195,67.3047,74.4265,58.3095,39.839,63.9089,73.8869,67.2965,54.1135,89.177,61.7093,65.8421,31.8333,69.4118,26.9719,58.0577,38.4597,60.0957,0,2.90615,14.2954,48.8587,51.2716,67.5899,13.3289,58.4253,0,94.5035,30.064,25.7878,54.6817,77.0123,75.2111,17.862,75.3476,57.7296,62.9426,57.7316,56.5971,29.2168,42.2118,42.7764,11.1398,85.2848,53.4697,40.7994,43.0216,93.8572,0,7.58527,0.619422,28.4699,0,49.0591,0,35.5123,-0.0241653,45.0758,5.41146,86.541,21.848,45.3229,68.4627,29.2393,0
3.84,6.34458,49.8634,10.0799,64.4347,35.1337,0,99.2512,0,79.4215,0,47.8287,53.3629,16.1003,52.5022,32.9857,0,2.36354,66.7574,36.7515,63.3189,22.3841,0,40.4859,10.0134,93.5808,0,39.4772,59.7775,23.3151,54.8456,7.77798,31.6119,24.0149,19.9966,25.6676,7.81611,66.0506,37.1295,6.77167,32.6691,72.8636,68.126,57.8592,5.5537,6.21918,9.88767,94.9848,2.97191,9.01593,71.2348,38.2439,17.7019,76.1851,0,20.7092,46.3649,14.6765,19.7785,33.2436,12.9029,59.8818,5.68457,41.6375,0,57.0028,53.0736,15.696,0,39.6888,67.1694,58.8595,5.76097,87.6878,0,56.6309,51.2385,13.0796,46.6242,22.2217,26.9137,37.2516,67.8214,49.3935,65.5308,45.72,48.0927,94.1411,59.1673,29.0065,0,25.5351,70.4405,82.8557,7.61928,90.9844,48.8352,65.1399,5.99618,21.2636,0,30.4235,15.2396,51.8828,60.5244,8.67331,0,26.4385,73.4992,95.0518,70.3283,84.1004,28.6788,72.3328,59.7801,71.151,56.3458,52.4864,63.9506,91.4261,55.7522,21.0042,20.4385,69.281,0,6.87628,25.7932,40.3634,0,41.7447,44.2103,29.4147,12.6918,13.9939,28.3906,17.9142,16.7418,67.3047,74.0488,58.3095,39.4613,63.9089,73.5092,67.2965,53.7358,89.177,61.3316,65.8421,31.4556,69.4118,26.5942,58.0577,38.082,60.0957,0,2.90615,13.9177,48.8587,50.8939,67.5899,12.9512,58.4253,0,94.5035,29.6863,25.7878,54.304,77.0123,74.8334,17.862,74.9699,57.7296,62.5649,57.7316,56.2194,29.2168,41.8341,42.7764,10.7621,85.2848,53.092,40.7994,42.644,93.8572,0,7.58527,0.241737,28.4699,0,49.0591,0,35.5123,0,45.0758,5.03378,86.541,21.4703,45.3229,68.085,29.2393,0
3.85,6.34458,49.4848,10.0799,64.056,35.1337,0,99.2512,0,79.4215,0,47.8287,52.9843,16.1003,52.1235,32.9857,0,2.36354,66.3787,36.7515,62.9402,22.3841,0,40.4859,9.63475,93.5808,0,39.4772,59.3988,23.3151,54.467,7.77798,31.2333,24.0149,19.618,25.6676,7.43745,66.0506,36.7508,6.77167,32.2904,72.8636,67.7474,57.8592,5.17504,6.21918,9.509,94.9848,2.59324,9.01593,70.8561,38.2439,17.3233,76.1851,0,20.7092,45.9862,14.6765,19.3998,33.2436,12.5243,59.8818,5.3059,41.6375,0,57.0028,52.6949,15.696,0,39.6888,66.7907,58.8595,5.3823,87.6878,0,56.6309,50.8599,13.0796,46.2455,22.2217,26.5351,37.2516,67.4428,49.3935,65.1521,45.72,47.714,94.1411,58.7887,29.0065,0,25.5351,70.0619,82.8557,7.24061,90.9844,48.4565,65.1399,5.61752,21.2636,0,30.4235,14.8609,51.8828,60.1457,8.67331,0,26.4385,73.1205,95.0518,69.9497,84.1004,28.3001,72.3328,59.4015,71.151,55.9671,52.4864,63.572,91.4261,55.3735,21.0042,20.0598,69.281,0,6.87628,25.4145,40.3634,0,41.7447,43.8317,29.4147,12.3131,13.9939,28.0119,17.9142,16.3631,67.3047,73.6702,58.3095,39.0826,63.9089,73.1305,67.2965,53.3571,89.177,60.953,65.8421,31.0769,69.4118,26.2155,58.0577,37.7033,60.0957,0,2.90615,13.539,48.8587,50.5152,67.5899,12.5726,58.4253,0,94.5035,29.3076,25.7878,53.9253,77.0123,74.4547,17.862,74.5912,57.7296,62.1862,57.7316,55.8407,29.2168,41.4554,42.7764,10.3834,85.2848,52.7133,40.7994,42.2653,93.8572,0,7.58527,-0.136929,28.4699,0,49.0591,0,35.5123,0,45.0758,4.65511,86.541,21.0917,45.3229,67.7063,29.2393,0
